id,data_referencia,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado,txt_cnpj_construtora_entidade,txt_nome_construtora_entidade,txt_endereco,txt_cep,year,addr2geocode,city_type,fmtd_addr,lat,lng
3607,30/09/2024,291750,Jacobina ,BA,Nordeste,2010-12-24,29678531,VIVENDAS DA LAGOA - 1 MODULO,CAIXA,FAR,Concluído,352,352.0,0,0,14.645.900,"14.645.899,69",2535568000132.0,L MARQUEZZO CONSTRUCOES E EMPREENDIMENTOS LTDA,ESTRADA PARA MIGUEL CALMON,,2010,"RF56+F7Q - Jacobina, State of Bahia, 44700-000, Brazil",Centro Sub-Regional,"RF56+F7Q - Jacobina, State of Bahia, 44700-000, Brazil",-11.1912875,-40.5392656
3608,30/09/2024,291465,Itabela ,BA,Nordeste,2013-04-30,40837239,RESIDENCIAL JARDIM PAQUETA,CAIXA,FAR,Concluído,325,325.0,0,0,18.412.994,"18.412.994,1",3407182000108.0,2MS - ENGENHARIA LTDA.,BAIRRO OURO VERDE,45848000.0,2013,"CCFF+5F3, Itabela - State of Bahia, 45848-000, Brazil",Centro Local,"CCFF+5F3, Itabela - State of Bahia, 45848-000, Brazil",-16.5771125,-39.57632810000001
3610,30/09/2024,500070,Anastácio ,MS,Centro-Oeste,2012-10-31,35505342,JARDIM INDEPENDENCIA II,CAIXA,FAR,Concluído,759,759.0,0,0,36.353.260,"36.353.259,99",3225646000165.0,COPLAN CONSTRUCOES PLANEJAMENTOS INDUSTRIA E COMERCIO LTDA,"R.MIRANDA, NA REGI�O DA BR 262 E MS 170 - MUN.ANASTACIO/MS",,2012,"F6W4+4WJ Anastácio, MS, Brazil",Centro Local,"F6W4+4WJ Anastácio, MS",-20.5046625,-55.7927344
14440,30/09/2024,291080,Feira de Santana ,BA,Nordeste,2012-10-31,40939964,RES PARQUE DOS COQUEIROS I,BB,FAR,Concluído,540,540.0,0,0,34.340.662,33.096.850,33870809000123.0,CSO ENGENHARIA LTDA - BA,,,2012,"RES PARQUE DOS COQUEIROS I, Feira de Santana , BA",Capital Regional,"Estr. Barra dos Coqueiros - Maria Quitéria, Feira de Santana - BA, Brazil",-12.2619276,-38.884718
14441,30/09/2024,290720,Casa Nova ,BA,Nordeste,2012-06-20,40849170,RECANTO DO SOBRADO,BB,FAR,Concluído,500,500.0,0,0,25.000.000,24.538.600,7392618000193.0,CONSTRUTORA TERRA SANTA LTDA,,,2012,"P57G+54 - Sobrado, Casa Nova - BA, 47300-000, Brazil",Centro Local,"P57G+54 - Sobrado, Casa Nova - BA, 47300-000, Brazil",-9.2870625,-40.8246875
14442,30/09/2024,291760,Jaguaquara ,BA,Nordeste,2012-04-10,40287363,LOTEAMENTO JATOBA,BB,FAR,Concluído,91,91.0,0,0,4.550.000,4.113.682,7392618000193.0,CONSTRUTORA TERRA SANTA LTDA,,,2012,"LOTEAMENTO JATOBA, Jaguaquara , BA",Centro de Zona,"Alto da Colina, Jaguaquara - State of Bahia, 45345-000, Brazil",-13.5420204,-39.9791131
14443,30/09/2024,270030,Arapiraca ,AL,Nordeste,2012-07-31,40879320,RESIDENCIAL VALE DO PERUCABA,BB,FAR,Concluído,999,999.0,0,0,47.952.000,44.132.720,3521089000120.0,CITE - CONSULTORIA E CONSTRUCOES LTDA,,,2012,"68F9+JC Olho d'Água dos Cazuzinhos, Arapiraca - State of Alagoas, Brazil",Capital Regional,"68F9+JC Olho D'agua dos Cazuzinhos, Arapiraca - AL",-9.7759375,-36.6814375
14444,30/09/2024,510840,Várzea Grande ,MT,Centro-Oeste,2012-06-11,40852460,RES. SAO BENEDITO - Etapa 1,BB,FAR,Concluído,498,498.0,0,0,29.329.230,25.011.150,3833589000105.0,AURORA CONSTRUCOES INCORPO SV LTDA - EM RECUPERACAO JUDICIAL,,,2012,"RES. SAO BENEDITO - Etapa 1, Várzea Grande , MT",Centro Local,"R. 07 - Capão Grande, Várzea Grande - MT, Brazil",-15.6840041,-56.1853071
14445,30/09/2024,351970,Ibiúna ,SP,Sudeste,2012-04-09,40693159,CONDOMÍNIO RESIDENCIAL IBIUNA,BB,FAR,Concluído,472,472.0,0,0,30.594.302,24.925.920,44411510000127.0,PREDIAL SUZANENSE CONSTRUCOES E INCORPORACOES LTDA,,,2012,"9Q4F+7XF - Ibiúna, State of São Paulo, Brazil",Centro Local,"9Q4F+7XF - Ibiúna, State of São Paulo, Brazil",-23.6443125,-47.22507810000001
14446,30/09/2024,355410,Taubaté ,SP,Sudeste,2012-06-29,40850971,COND. RES. BENEDITO CAPELETO,BB,FAR,Concluído,108,108.0,0,0,7.218.720,5.525.534,44411510000127.0,PREDIAL SUZANENSE CONSTRUCOES E INCORPORACOES LTDA,,,2012,"WCMH+H6P - Quiririm, Taubaté - SP, Brazil",Centro Local,"WCMH+H6P - Quiririm, Taubaté - SP, Brazil",-23.0660375,-45.5719219
14447,30/09/2024,355410,Taubaté ,SP,Sudeste,2012-06-29,41211608,COND. RES. SERGIO LUCCHIARI,BB,FAR,Concluído,320,320.0,0,0,24.588.800,16.750.894,44411510000127.0,PREDIAL SUZANENSE CONSTRUCOES E INCORPORACOES LTDA,,,2012,"COND. RES. SERGIO LUCCHIARI, Taubaté , SP",Centro Local,"R. Sérgio Luchiari - Taubaté, SP, 12082-660, Brazil",-23.0400367,-45.5479018
14448,30/09/2024,240710,Macaíba ,RN,Nordeste,2012-07-30,40859749,RESIDENCIAL CAMPINAS,BB,FAR,Concluído,403,403.0,0,0,20.817.894,19.358.276,3722669000185.0,CONSTRUTORA CAGEO LTDA,,,2012,"4MRH+HHG, Macaíba - State of Rio Grande do Norte, Brazil",Centro Local,"4MRH+HHG, Macaíba - State of Rio Grande do Norte, Brazil",-5.8585625,-35.3210469
14449,30/09/2024,410370,Cambé ,PR,Sul,2012-06-27,40768377,CONJ HAB ULYSSES GUIMARAES,BB,FAR,Concluído,340,340.0,0,0,17.678.761,15.933.580,11010326000116.0,PRESTES CONSTRUTORA E INCORPORADORA LTDA,,,2012,"CONJ HAB ULYSSES GUIMARAES, Cambé , PR",Centro Local,"R. João Rodrigues dos Santos, 119 - Ulysses Guimarães, Cambé - PR, Brazil",-23.2593878,-51.2862065
14451,30/09/2024,270630,Palmeira dos Índios ,AL,Nordeste,2012-06-15,40770974,RESIDENCIAL BRIVALDO MEDEIROS,BB,FAR,Não Concluído,820,320.0,500,0,"61.343.690,64","45.278.894,72",6864579000117.0,SOMART ENGENHARIA LTDA,,,2012,"H957+CM, Palmeira dos Índios - AL, Brazil",Centro Sub-Regional,"H957+CM, Palmeira dos Índios - AL, Brazil",-9.4414375,-36.6358125
14452,30/09/2024,510267,Campo Verde ,MT,Centro-Oeste,2012-11-26,41500427,RES. RECANTO DOS PASSAROS,BB,FAR,Concluído,400,400.0,0,0,22.400.000,20.557.502,97411771000103.0,AMAZON TERRAPLENAGEM LTDA,,,2012,"RES. RECANTO DOS PASSAROS, Campo Verde , MT",Centro de Zona,"R. Recanto dos Passaros - Campo Verde, MT, 78840-000, Brazil",-15.575757500000002,-55.1767922
14453,30/09/2024,110020,Porto Velho ,RO,Norte,2012-06-12,40857144,ORGULHO DO MADEIRA,BB,FAR,Concluído,4000,4000.0,0,0,258.988.000,210.031.574,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,,,2012,"ORGULHO DO MADEIRA, Porto Velho , RO",Capital Regional,"Rua 15, quadra 584 - Jardim Santana, Porto Velho - RO, 76800-000, Brazil",-8.7610551,-63.81320529999999
14458,30/09/2024,291080,Feira de Santana ,BA,Nordeste,2013-03-28,42293185,RESIDENCIAL VIDA NOVA CARAIBA,BB,FAR,Concluído,728,728.0,0,0,46.541.885,44.646.486,2535568000132.0,L MARQUEZZO CONSTRUCOES E EMPREENDIMENTOS LTDA,,,2013,"RESIDENCIAL VIDA NOVA CARAIBA, Feira de Santana , BA",Capital Regional,"R. Campo Novo - Tomba, Feira de Santana - BA, 44091-236, Brazil",-12.2918236,-38.9450336
14459,30/09/2024,330200,Itaguaí ,RJ,Sudeste,2012-12-26,41519866,RESIDENCIAL SAFIRA,BB,FAR,Concluído,600,600.0,0,0,44.968.327,44.065.560,3290982000191.0,CASAPLAN EMPREENDIMENTOS IMOBILIARIOS LTDA.,,,2012,"56RG+W5 Chaperó, Itaguaí - RJ, Brazil",Centro Local,"56RG+W5 Chapero, Itaguaí - RJ",-22.8076875,-43.77456249999999
14460,30/09/2024,150553,Parauapebas ,PA,Norte,2012-10-31,41676111,RESIDENCIAL NOVA CARAJAS,BB,FAR,Não Concluído,1194,686.0,508,0,"115.669.192,63",91.319.740,10841108000160.0,AMEC CONSTRUTORA LTDA.,,,2012,"V5H8+52C, Parauapebas - PA, 68515-000, Brazil",Centro Sub-Regional,"V5H8+52C, Parauapebas - State of Pará, 68515-000, Brazil",-6.1220624999999975,-50.8349844
14463,30/09/2024,330520,São Pedro da Aldeia ,RJ,Sudeste,2013-04-29,42204444,CONJ RESID QUINTA SÃO JOSÉ,BB,FAR,Concluído,272,272.0,0,0,18.768.000,17.259.240,1374280000160.0,PADOVA ENGENHARIA E COMERCIO LTDA,,,2013,"5VWJ+977, São Pedro da Aldeia - State of Rio de Janeiro, Brazil",Centro Local,"5VWJ+977, São Pedro da Aldeia - State of Rio de Janeiro, Brazil",-22.8040875,-42.1193281
14464,30/09/2024,261110,Petrolina ,PE,Nordeste,2012-10-26,40914824,RESIDENCIAL NOVA PETROLINA,BB,FAR,Concluído,1200,1200.0,0,0,74.471.400,70.344.098,16365025000129.0,GRAFICO ENGENHARIA LTDA,,,2012,"HCWR+48 - COHAB São Francisco, Petrolina - PE, Brazil",Capital Regional,"HCWR+48 - COHAB São Francisco, Petrolina - PE, Brazil",-9.4046875,-40.5591875
14465,30/09/2024,310350,Araguari ,MG,Sudeste,2012-11-30,41440436,PORTAL DOS IPÊS I,BB,FAR,Concluído,500,500.0,0,0,30.000.000,25.530.000,3402606000141.0,TENCO ENGENHARIA LTDA,,,2012,"PORTAL DOS IPÊS I, Araguari , MG",Centro Sub-Regional,"Portal dos Ipês 2, Araguari - MG, 38444-680, Brazil",-18.6178083,-48.1681719
14466,30/09/2024,310350,Araguari ,MG,Sudeste,2012-11-30,41441129,PORTAL DOS IPÊS II,BB,FAR,Concluído,500,500.0,0,0,30.000.000,25.500.000,3402606000141.0,TENCO ENGENHARIA LTDA,,,2012,"PORTAL DOS IPÊS II, Araguari , MG",Centro Sub-Regional,"Portal dos Ipês 2, Araguari - MG, 38444-680, Brazil",-18.6178083,-48.1681719
14467,30/09/2024,510840,Várzea Grande ,MT,Centro-Oeste,2012-06-11,40853153,RES. SAO BENEDITO - Etapa 2,BB,FAR,Concluído,500,500.0,0,0,27.936.185,25.078.962,3833589000105.0,AURORA CONSTRUCOES INCORPO SV LTDA - EM RECUPERACAO JUDICIAL,,,2012,"RES. SAO BENEDITO - Etapa 2, Várzea Grande , MT",Centro Local,"R. 07 - Capão Grande, Várzea Grande - MT, Brazil",-15.6840041,-56.1853071
14468,30/09/2024,510840,Várzea Grande ,MT,Centro-Oeste,2012-06-11,40853371,RES. SAO BENEDITO - Etapa 3,BB,FAR,Concluído,283,283.0,0,0,14.962.017,14.191.212,3833589000105.0,AURORA CONSTRUCOES INCORPO SV LTDA - EM RECUPERACAO JUDICIAL,,,2012,"RES. SAO BENEDITO - Etapa 3, Várzea Grande , MT",Centro Local,"R. 07 - Capão Grande, Várzea Grande - MT, Brazil",-15.6840041,-56.1853071
14469,30/09/2024,250400,Campina Grande ,PB,Nordeste,2012-06-28,40859299,LOT.AC.FIGUEIREDO E R.SUASSUNA,BB,FAR,Concluído,1948,1948.0,0,0,94.671.702,91.303.626,9323098000192.0,CONSTRUTORA ROCHA CAVALCANTE LTDA,,,2012,"P3JC+5C, Campina Grande - State of Paraíba, Brazil",Capital Regional,"P3JC+5C, Campina Grande - State of Paraíba, Brazil",-7.2695625,-35.9289375
14471,30/09/2024,270430,Maceió ,AL,Nordeste,2012-11-30,41685984,PARQUE DOS CAETES,BB,FAR,Concluído,2976,2976.0,0,0,181.536.000,162.657.198,41157967000169.0,ENGENHARIA DE MATERIAIS LTDA,,,2012,"PARQUE DOS CAETES, Maceió , AL",Capital Regional,"Av. Caetés, 597 - Benedito Bentes, Maceió - AL, 57086-478, Brazil",-9.569794900000002,-35.7056657
14472,30/09/2024,411840,Paranavaí ,PR,Sul,2012-10-24,40918585,CONJ.HABIT.GERALDO FELIPPE,BB,FAR,Concluído,445,445.0,0,0,26.700.000,25.545.316,84982453000150.0,CANTAREIRA CONSTRUÑES E EMPREENDIMENTOSA IMOBILIARIOS LTDA,,,2012,"CONJ.HABIT.GERALDO FELIPPE, Paranavaí , PR",Centro Sub-Regional,"Paranavaí, State of Paraná, Brazil",-23.0818946,-52.4624412
14473,30/09/2024,231290,Sobral ,CE,Nordeste,2012-08-31,40908685,ORGULHO TROPICAL 2,BB,FAR,Concluído,832,832.0,0,0,51.916.800,48.106.240,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,,,2012,"8JJF+Q4 - Junco, Sobral - CE, Brazil",Capital Regional,"8JJF+Q4 - Junco, Sobral - CE, Brazil",-3.6680625,-40.3771875
14474,30/09/2024,430160,Bagé ,RS,Sul,2012-11-29,41497216,RESIDENCIAL GUENOAS,BB,FAR,Concluído,300,300.0,0,0,17.996.785,17.365.470,94912326000139.0,DALE CONSTRUCOES E INCORPORACOES LTDA,,,2012,"RESIDENCIAL GUENOAS, Bagé , RS",Centro Sub-Regional,"Av. Mal. Floriano, 3500 - São Jorge, Bagé - RS, 96408-750, Brazil",-31.300742100000004,-54.108198
14475,30/09/2024,230765,Maracanaú ,CE,Nordeste,2012-09-28,43658820,ORGULHO DO CEARA 2,BB,FAR,Concluído,2096,2096.0,0,0,136.240.000,129.407.040,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,,,2012,"ORGULHO DO CEARA 2, Maracanaú , CE",Centro Local,"Boa Esperança, Pacatuba - CE, Brazil",-3.8559195,-38.55355
14476,30/09/2024,313420,Ituiutaba ,MG,Sudeste,2012-12-28,41126822,RESIDENCIAL NOVA ITUIUTABA III,BB,FAR,Concluído,468,468.0,0,0,27.971.903,24.675.154,818020000174.0,PDCA ENGENHARIA LTDA,,,2012,"XGPX+8P Ituiutaba, State of Minas Gerais, Brazil",Centro Sub-Regional,"XGPX+8P Ituiutaba, MG",-19.0141875,-49.4506875
14477,30/09/2024,330630,Volta Redonda ,RJ,Sudeste,2012-09-26,40783838,RESIDENCIAL DA CANDELARIA,BB,FAR,Concluído,144,144.0,0,0,10.343.144,9.753.018,17088147000188.0,HAEC CONGEL CONSTRUCOES GERAIS LTDA,,,2012,"RESIDENCIAL DA CANDELARIA, Volta Redonda , RJ",Capital Regional,"Candelária, Volta Redonda - RJ, Brazil",-22.4714652,-44.0746357
14478,30/09/2024,412240,Rolândia ,PR,Sul,2012-10-31,40920630,RESIDENCIAL TOMIE NAGATANI,BB,FAR,Concluído,396,396.0,0,0,24.946.700,21.857.320,11010326000116.0,PRESTES CONSTRUTORA E INCORPORADORA LTDA,,,2012,"RESIDENCIAL TOMIE NAGATANI, Rolândia , PR",Centro Sub-Regional,"Conj. Hab. Tomie Nagatani, Rolândia - PR, 86600-000, Brazil",-23.2880517,-51.3789722
14479,30/09/2024,231290,Sobral ,CE,Nordeste,2012-08-31,40901304,ORGULHO TROPICAL 1,BB,FAR,Concluído,1252,1252.0,0,0,77.311.000,72.390.640,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,,,2012,"ORGULHO TROPICAL 1, Sobral , CE",Capital Regional,"Sobral, Ceará, Brazil",-3.6844057,-40.3561794
14481,30/09/2024,210140,Balsas ,MA,Nordeste,2012-11-30,41682799,RESIDENCIAL VENEZA I E II,BB,FAR,Concluído,1000,1000.0,0,0,56.999.907,53.877.330,23695042000190.0,CROMO CONSTRUTORA E INCORPORADORA LTDA,,,2012,"FW7F+574, Balsas - State of Maranhão, 65800-000, Brazil",Centro Sub-Regional,"FW7F+574, Balsas - State of Maranhão, 65800-000, Brazil",-7.537112499999999,-46.0767969
14482,30/09/2024,312610,Formiga ,MG,Sudeste,2012-09-28,42290347,RESIDENCIAL TINO PEREIRA,BB,FAR,Concluído,300,300.0,0,0,15.600.000,14.634.300,22610612000139.0,CONSTRUTORA DAVILA REIS LTDA,,,2012,"FHXC+52V - Formiga, State of Minas Gerais, Brazil",Centro Sub-Regional,"FHXC+52V - Formiga, State of Minas Gerais, Brazil",-20.5020125,-45.4299531
14483,30/09/2024,261110,Petrolina ,PE,Nordeste,2012-12-28,41522604,RESIDENCIAL BRASIL,BB,FAR,Concluído,900,900.0,0,0,56.525.976,53.103.582,16365025000129.0,GRAFICO ENGENHARIA LTDA,,,2012,"RESIDENCIAL BRASIL, Petrolina , PE",Capital Regional,"Av. Residencial Brasil - COHAB São Francisco, Petrolina - PE, Brazil",-9.4026414,-40.5538009
14484,30/09/2024,315120,Pirapora ,MG,Sudeste,2013-03-28,43313796,RESIDENCIAL MORADAS DO SOL,BB,FAR,Concluído,485,485.0,0,0,29.100.000,27.949.268,17197783000148.0,NOSSA CASA ENGENHARIA LTDA,,,2013,"M3FW+W6W, Pirapora - State of Minas Gerais, 39270-000, Brazil",Centro Sub-Regional,"M3FW+W6W, Pirapora - State of Minas Gerais, 39270-000, Brazil",-17.3251375,-44.9044219
14485,30/09/2024,230970,Pacatuba ,CE,Nordeste,2012-10-31,40965685,RESIDENCIAL PACATUBA,BB,FAR,Concluído,396,396.0,0,0,24.654.007,23.058.294,3310338000138.0,MOREFACIL CONSTRUTORA E INCORPORADORA LTDA,,,2012,"RESIDENCIAL PACATUBA, Pacatuba , CE",Centro Local,"Av. XXVI, 361 - Sen. Carlos Jereissati, Pacatuba - CE, 61800-000, Brazil",-3.8898854,-38.6068869
14486,30/09/2024,330240,Macaé ,RJ,Sudeste,2012-12-28,41520551,RESIDENCIAL PARQUE GUANDU,BB,FAR,Concluído,2592,2592.0,0,0,282.781.205,"234.254.726,1",4479708000128.0,M ROCHA ENGENHARIA LTDA,,,2012,"RESIDENCIAL PARQUE GUANDU, Macaé , RJ",Capital Regional,"Macaé - State of Rio de Janeiro, Brazil",-22.38371260000001,-41.7827578
14487,30/09/2024,353710,Pedreira ,SP,Sudeste,2013-03-15,42223667,RESIDENCIAL VIDA NOVA PEDREIRA,BB,FAR,Concluído,296,296.0,0,0,28.308.583,20.076.772,44411510000127.0,PREDIAL SUZANENSE CONSTRUCOES E INCORPORACOES LTDA,,,2013,"RESIDENCIAL VIDA NOVA PEDREIRA, Pedreira , SP",Centro Local,"1-503 - R. Maestro Carlos Gomes, Pedreira - SP, 13920-000, Brazil",-22.7417045,-46.9223369
14488,30/09/2024,290980,Cruz das Almas ,BA,Nordeste,2012-11-30,41510213,RESIDENCIAL CRUZ DAS ALMAS,BB,FAR,Concluído,200,200.0,0,0,12.000.000,11.325.516,13298179000157.0,FCK CONSTRUCOES E INCORPORACOES LTDA,,,2012,"RESIDENCIAL CRUZ DAS ALMAS, Cruz das Almas , BA",Centro Sub-Regional,"R. Brejinho, 271, Cruz das Almas - BA, 44380-000, Brazil",-12.650482,-39.096326
14489,30/09/2024,270670,Penedo ,AL,Nordeste,2012-10-31,40933931,RESIDENCIAL VELHO CHICO I,BB,FAR,Concluído,301,301.0,0,0,16.721.211,16.470.394,2423864000141.0,"ARQUITEC - ARQUITETURA, ENGENHARIA E CONSTRUCOES LTDA",,,2012,"PFC2+XH - Raimundo Marinho, Penedo - AL, 57200-000, Brazil",Centro Sub-Regional,"PFC2+XH - Raimundo Marinho, Penedo - AL, 57200-000, Brazil",-10.2775625,-36.5485625
14490,30/09/2024,270670,Penedo ,AL,Nordeste,2012-10-31,40932466,RESIDENCIAL VELHO CHICO II,BB,FAR,Concluído,245,245.0,0,0,13.610.206,13.367.772,2423864000141.0,"ARQUITEC - ARQUITETURA, ENGENHARIA E CONSTRUCOES LTDA",,,2012,"RESIDENCIAL VELHO CHICO II, Penedo , AL",Centro Sub-Regional,"Praça Velho Chico II - Raimundo Marinho, Penedo - AL, 57200-000, Brazil",-10.2748136,-36.5454794
14491,30/09/2024,330240,Macaé ,RJ,Sudeste,2012-10-31,43984489,RESIDENCIAL BOSQUE AZUL,BB,FAR,Concluído,2210,2210.0,0,0,152.490.000,149.304.960,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,,,2012,"RESIDENCIAL BOSQUE AZUL, Macaé , RJ",Capital Regional,"Condomínio bosque azul III Rua: Paulo Gracindo 450 Quadra 6, Bloco 3 - Ap 401 - Ajuda de Baixo, Macaé - RJ, 27971-759, Brazil",-22.3237788,-41.7595479
14494,30/09/2024,220800,Picos ,PI,Nordeste,2013-06-21,43312771,RESIDENCIAL LOUZINHO MONTEIRO,BB,FAR,Concluído,500,500.0,0,0,28.500.000,26.673.126,35128552000164.0,CONSTRUTORA E EMPREENDIMENTOS IMOBILIARIOS UNIAO LTDA,,,2013,"RESIDENCIAL LOUZINHO MONTEIRO, Picos , PI",Centro Sub-Regional,"Picos - State of Piauí, 64601-615, Brazil",-7.0593574000000014,-41.4741532
14495,30/09/2024,355220,Sorocaba ,SP,Sudeste,2012-11-30,42183156,JARDIM CARANDA,BB,FAR,Concluído,2560,2560.0,0,0,226.304.000,164.465.734,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,,,2012,"JARDIM CARANDA, Sorocaba , SP",Capital Regional,"Rod. Emerenciano Prestes de Barros, Bairro - Caguaçu, Sorocaba - SP, 18073-101, Brazil",-23.4203987,-47.5171394
14496,30/09/2024,521250,Luziânia ,GO,Centro-Oeste,2013-01-31,42185325,RESIDENCIAL JARDIM SAO PAULO,BB,FAR,Concluído,499,499.0,0,0,29.940.000,20.508.900,5761187000160.0,PWG INCORPORACOES E PARTICIPACOES S.A,,,2013,"P48J+8G Luziânia, State of Goiás, Brazil",Centro Local,"P48J+8G - Luziânia, GO, Brazil",-16.2841875,-47.8686875
14497,30/09/2024,290980,Cruz das Almas ,BA,Nordeste,2012-11-30,41512472,RESIDENCIAL BRISAS DO BOSQUE,BB,FAR,Concluído,217,217.0,0,0,13.020.000,12.400.916,13298179000157.0,FCK CONSTRUCOES E INCORPORACOES LTDA,,,2012,"8RRW+C9, Cruz das Almas - State of Bahia, 44380-000, Brazil",Centro Sub-Regional,"8RRW+C9, Cruz das Almas - State of Bahia, 44380-000, Brazil",-12.6589375,-39.15406249999999
14498,30/09/2024,421480,Rio do Sul ,SC,Sul,2012-11-23,40968420,RES. ATAIDE G.FERNANDES-MARAJO,BB,FAR,Concluído,128,128.0,0,0,7.680.000,7.509.122,5289609000146.0,MELCHIORETTO SANDRI ENGENHARIA S/A,,,2012,"R. Mafalda Lingner Porto - Progresso, Rio do Sul - SC, 89163-644, Brazil",Centro Sub-Regional,"R. Mafalda Lingner Porto - Progresso, Rio do Sul - SC, 89163-644, Brazil",-27.2124663,-49.6574924
14499,30/09/2024,350610,Bebedouro ,SP,Sudeste,2012-12-28,41521138,RESIDENCIAL BEBEDOURO,BB,FAR,Concluído,536,536.0,0,0,37.520.000,30.766.990,818020000174.0,PDCA ENGENHARIA LTDA,,,2012,"3GFJ+8GC - Bebedouro, State of São Paulo, Brazil",Centro Sub-Regional,"3GFJ+8GC - Bebedouro, State of São Paulo, Brazil",-20.9266875,-48.4687344
14500,30/09/2024,230370,Caucaia ,CE,Nordeste,2013-02-28,41681660,CON HAB JANDAIGUABA,BB,FAR,Concluído,391,391.0,0,0,24.630.881,22.442.418,10950388000145.0,VRC MEU LAR EMPREENDIMENTOS IMOBILIARIOS LTDA,,,2013,"78G2+CM2 Jurema, Caucaia - CE, Brazil",Centro Local,"78G2+CM2 Jurema, Caucaia - CE",-3.7239875,-38.6983594
14502,30/09/2024,270430,Maceió ,AL,Nordeste,2013-12-03,45143256,RESIDENCIAL JORGE QUINTELLA,BB,FAR,Concluído,816,816.0,0,0,49.776.000,47.470.480,6937784000165.0,SOLIDEZ ENGENHARIA LTDA,,,2013,"RESIDENCIAL JORGE QUINTELLA, Maceió , AL",Capital Regional,"Benedito Bentes, Maceió - State of Alagoas, 57086, Brazil",-9.5711898,-35.72619560000001
14503,30/09/2024,211130,São Luís,MA,Nordeste,2013-01-31,41865905,RES.ECO TAJAÇUABA ETAPA I E II,BB,FAR,Concluído,1000,1000.0,0,0,61.000.000,59.298.580,3022252000100.0,JEOVA BARBOSA ENGENHARIA LTDA,,,2013,"RES.ECO TAJAÇUABA ETAPA I E II, São Luís, MA",Capital Regional,"Acesso Eco Tajaçuaba - Cidade Operária, São Luís - MA, 65063, Brazil",-2.6071212000000004,-44.1962691
14504,30/09/2024,313820,Lavras ,MG,Sudeste,2012-12-28,45109241,RESIDENCIAL VISTA DO LAGO,BB,FAR,Concluído,400,400.0,0,0,24.000.000,21.862.192,22610612000139.0,CONSTRUTORA DAVILA REIS LTDA,,,2012,"RESIDENCIAL VISTA DO LAGO, Lavras , MG",Centro Sub-Regional,"Vista do Lago, Lavras - MG, 37201-596, Brazil",-21.2042825,-44.9854988
14505,30/09/2024,210330,Codó ,MA,Nordeste,2013-04-30,42375571,RES ZITO ROLIM II BLOCOS A E B,BB,FAR,Concluído,1000,1000.0,0,0,56.999.844,55.088.590,3214866000193.0,AMORIM COUTINHO ENGENHARIA E CONSTRUCOES LTDA,,,2013,"G3MQ+8X - Codó, State of Maranhão, 65400-000, Brazil",Centro Sub-Regional,"G3MQ+8X - Codó, State of Maranhão, 65400-000, Brazil",-4.4666875,-43.9100625
14507,30/09/2024,421480,Rio do Sul ,SC,Sul,2012-11-23,41226065,RES.MARCOLINO MARTINHO FELIPPE,BB,FAR,Concluído,300,300.0,0,0,18.000.000,17.492.152,5289609000146.0,MELCHIORETTO SANDRI ENGENHARIA S/A,,,2012,"RES.MARCOLINO MARTINHO FELIPPE, Rio do Sul , SC",Centro Sub-Regional,"Rio, do Sul Santa Catarina 15 - R. Valdemiro da Silva, 350 - Barra do Trombudo, Rio do Sul - SC, 89164-506, Brazil",-27.2579179,-49.6938437
14508,30/09/2024,293135,Teixeira de Freitas ,BA,Nordeste,2013-02-28,41743355,RES. ANTONIO COSTA FILHO,BB,FAR,Concluído,460,460.0,0,0,27.600.126,25.611.124,3705579000186.0,CONSTRUTORA ELDORADO DE TEIXEIRA DE FREITAS LTDA - EPP,,,2013,"RES. ANTONIO COSTA FILHO, Teixeira de Freitas , BA",Centro Sub-Regional,"AV Principal, 62 - Teixeira de Freitas, BA, 45987-630, Brazil",-17.5185389,-39.7324958
14509,30/09/2024,261090,Pesqueira ,PE,Nordeste,2014-05-19,44349095,RESIDENCIAL PESQUEIRA,BB,FAR,Concluído,504,504.0,0,0,29.736.000,28.673.240,17197783000148.0,NOSSA CASA ENGENHARIA LTDA,,,2014,"M82F+VH - R. Principal, 289 - Baixa Grande, Pesqueira - PE, 55200-000, Brazil",Centro de Zona,"M82F+VH - R. Principal, 289 - Baixa Grande, Pesqueira - PE, 55200-000, Brazil",-8.3478268,-36.676019
14510,30/09/2024,251080,Patos ,PB,Nordeste,2012-12-28,42019194,RESIDENCIAL ITATIUNGA,BB,FAR,Concluído,770,770.0,0,0,43.890.000,41.094.818,35503770000131.0,CRE ENGENHARIA LTDA,,,2012,"XM8J+5P - Patos, State of Paraíba, Brazil",Centro Sub-Regional,"XM8J+5P - Patos, State of Paraíba, Brazil",-7.0345625,-37.3181875
